Brand (Manufacturer),row_number,product_id,Part Number,Extra Info/Notes,superseded
NULL,3187,7320,6490LR,"<html><head></head><body><p>OEM&nbsp;Peugeot 3 Button Flip Remote. Lock, Unlock and Boot Buttons</p>

<p>Frequency: 434Mhz</p>

<p>For key cutting see {CUT2}<br>
For remote case see {PERC6}<br>
For battery see {CR1620}<br>
For replacement buttons see {EPRB13}<br>
<em>To our knowledge this is the latest button for this remote. 3D Group will not be responsible for problems arising from ill fitment</em></p>



<p>&nbsp;</p>

</body></html>",NULL
NULL,3188,7321,8637C807,"<html><head></head><body><p>OEM Mitsubishi 3&nbsp;Button Smart Remote with Transponder Chip. Lock, Unlock and Timed Heater Buttons</p>

<p>Frequency: 433MHz</p>

<p>For emergency key blade see {MIB2} or {MIB2c}</p>

<p>Programming:<br>
Immobiliser: Diagnostically<br>
Remote: Automatically after immobiliser</p>



<p>&nbsp;</p>

</body></html>",NULL
NULL,3189,7325,66125A47402,"<html><head></head><body><p>OEM BMW 4 Button Smart Remote Pre-Coded to VIN, Ready for Programming. Lock, Unlock, Boot and Panic Buttons</p>

<p>For battery see {CR2032}<br>
For emergency key blade see {BMB7DE}</p>

<p>Programming:<br>
Immobiliser: Pre-programmed<br>
Remote: Manual re-sync required</p>



<p>&nbsp;</p>

</body></html>",NULL
NULL,3190,7326,LR174522,"<html><head></head><body><p>OEM Landrover&nbsp;BCM</p>



<p>&nbsp;</p>

</body></html>",NULL
NULL,3191,7327,,"<html><head></head><body>
</body></html>",NULL
NULL,3192,7328,95440CV100,"<html><head></head><body><p>OEM EV6&nbsp;4&nbsp;Button Smart Remote with NCF29A1M ID4A Transponder Chip. Start / Climate, Lock, Unlock and Boot Buttons</p>

<p>Frequency: 433MHz</p>

<p>For battery see {CR2032}<br>
For key blade see {KIB40}</p>

<p>Programming:<br>
Immobiliser: Diagnostically<br>
Remote: Diagnostically</p>



<p>&nbsp;</p>

</body></html>",NULL
NULL,3193,7330,,"<html><head></head><body><p>OEM Fiat 2 Button&nbsp; Remote</p>

<p>&nbsp;</p>


</body></html>",NULL
NULL,3194,7331,"8S0959754AB,8S0","<html><head></head><body><p>OEM Audi 3 Button Proximity Remote with Transponder&nbsp;Pre-Coded to VIN, Ready for Programming.&nbsp;Lock, Unlock and Boot Buttons</p>

<p>Frequency: 433MHz</p>

<p>For emergency key blade see {VGB28c} or VGB28DE<br>
For key cutting see: {CUT2}<br>
For battery see {CR2032}</p>

<p>Programming:<br>
Immobiliser: Diagnostically<br>
Remote: Diagnostically</p>



</body></html>",NULL
NULL,3195,7333,95440AT100,"<html><head></head><body><p>Kia 3 Button Smart Remote With NCF29A1M 128-bit HITAG AES ID4A Transponder Chip. Lock, Unlock and Boot Buttons</p>

<p>Frequency: 433MHz</p>

<p>For battery see {CR2032}<br>
For emergency key blade see {KIB42}</p>

</body></html>",NULL
NULL,3196,7336,,"<html><head></head><body><p>OEM BMW M Sport 4 Button Smart Remote Pre-Coded to VIN, Ready for Programming. Lock, Unlock, Boot and Panic Buttons</p>

<p>For battery see {CR2032}<br>
For emergency key blade see {BMB7DE}</p>

<p>Programming:<br>
Immobiliser: Pre-programmed<br>
Remote: Manual re-sync required</p>



<p>&nbsp;</p>

</body></html>",NULL
Ford,3197,7337,"LK4T,15K601","<html><head></head><body><p>OEM Flip&nbsp;3 Button Remote Lock, Unlock and Rear Door&nbsp;Buttons</p>

<p>Frequency: 433Mhz</p>

<p>Print on side of remote:&nbsp;</p>

<p>For key cutting see {CUT2}<br>
For key blade see {FOB15c}<br>
For remote case see {FORC7}</p>

<p>Programming:<br>
Immobiliser: Diagnostically<br>
Remote: With Immobiliser</p>

</body></html>",NULL
NULL,3198,7338,LR080744,"<html><head></head><body><p>OEM Landrover&nbsp;BCM for Range Rover Sport SDV6</p>



<p>&nbsp;</p>

</body></html>",NULL
NULL,3199,7339,,"<html><head></head><body><p>OEM Renault 3&nbsp;Button Remote. Lock, Unlock and Boot Buttons</p>

<p>Frequency: 433MHz</p>

<p>For key blade see {REB8}<br>
For battery see {CR2032}</p>

<p>Programming:<br>
Immobiliser: Diagnostically<br>
Remote: With Transponder</p>

<p><strong>Note: {RER37nl}&nbsp;works in place of this</strong></p>



<p>&nbsp;</p>

</body></html>",NULL
NULL,3200,7345,,"<html><head></head><body><p>OEM Toyota Cylinder with 2 x Keys Included</p>





<p>&nbsp;</p>

</body></html>",NULL
NULL,3201,7348,"CI4162CG,4162CG","<html><head></head><body><p>Citroen Berlingo Lockset (2004)</p>

<p>&nbsp;</p>

</body></html>",NULL
NULL,3202,7349,98281122ZD,"<html><head></head><body><p>OEM Citroen 3 Button Smart Remote with HiTag AES Transponder. Lock, Unlock and Boot Buttons</p>

<p>Frequency: 433mhz</p>

<p>For battery see {CR2032}<br>
For emergency key blade see {CTB7} or {CTB7c}</p>

<p>Programming:<br>
Immobiliser: Diagnostically<br>
Remote: Re-sync after programming the&nbsp;immobiliser</p>

</body></html>",NULL
NULL,3203,7356,"6490AC,6490AE,L26137","<html><head></head><body><p>Aftermarket&nbsp;Citroen 3 Button CAN Flip Remote with PCF7941 ID46 Transponder Chip. Lock, Unlock and Rear Door Button</p>

<p>Frequency: 433Mhz</p>

<p>Sticker Number: 014476 Delphi</p>

<p>Comes fitted with HU83 key blade ({PEB8s})</p>

<p>For key cutting see {CUT2}<br>
For remote case see {CTRC10}<br>
For battery see {CR1620}<br>
For replacement buttons see {EPRB13}<br>
<em>To our knowledge this is the latest button for this remote. 3D Group will not be responsible for problems arising from ill fitment</em></p>

<p>Programming:<br>
Immobiliser: Diagnostically<br>
Remote: Re-sync after programming the immobiliser</p>



<p><strong><em>NOTE:<br>
CITROEN DISPATCH 3 MODEL<br>
BUILT FROM RPO No 11830 PANELLED VAN WITH CAN CAN ASSEMBLY</em></strong></p>

</body></html>",NULL
NULL,3204,7357,"6490C8,now6490FS,6490FT","<html><head></head><body><p style=""margin-left:0px; margin-right:0px"">Aftermarket Citroen 2 Button Flip Remote Key with PCF7941 ID46 Transponder Chip. Lock and Unlock Buttons</p>

<p style=""margin-left:0px; margin-right:0px"">Frequency: 433Mhz</p>

<p style=""margin-left:0px; margin-right:0px"">Sticker Writing: 724217 DELPHI</p>

<p style=""margin-left:0px; margin-right:0px"">Comes fitted with VA2 key blade ({PEB6c})</p>

<p style=""margin-left:0px; margin-right:0px"">For cutting see {CUT2}<br>
For battery see {CR1620}<br>
For replacement buttons see {EPRB13}<br>
<em>To our knowledge this is the latest button for this remote. 3D Group will not be responsible for problems arising from ill fitment</em></p>

<p style=""margin-left:0px; margin-right:0px"">Programming:<br>
Immobiliser: Diagnostically<br>
Remote: Re-sync after programming the&nbsp;immobiliser</p>



<p style=""margin-left:0px; margin-right:0px"">Aldridge Security: L25328<br>
Hickleys: AKK340 - HVRM101</p>



</body></html>",Y
NULL,3205,7358,"6554XG,L25318,AKK324,HVRM102,NWKS60","<html><head></head><body><p>Aftermarket Citroen 3 Button CAN Flip Remote with PCF7941 ID46 Transponder&nbsp;Chip. Lock, Unlock and Rear Door Buttons</p>

<p>Frequency: 433Mhz</p>

<p>Sticker Number: 014597 Delphi</p>

<p>Comes fitted with HU83 key blade ({PEB8s})</p>

<p>For key cutting see {CUT2}<br>
For remote case see {CTRC10}<br>
For battery see {CR1620}<br>
For replacement buttons see {EPRB13}<br>
<em>To our knowledge this is the latest button for this remote. 3D Group will not be responsible for problems arising from ill fitment</em></p>

<p>Programming:<br>
Immobiliser: Diagnostically<br>
Remote: Re-sync after programming the immobiliser</p>



<p><strong><em>NOTE:<br>
CITROEN DISPATCH 3 MODEL<br>
BUILT FROM CHANGE OF MODEL AROUND 2006 UNTIL RPO No 11829 PANELLED VAN WITH CAN CAN ASSEMBLY</em></strong></p>

</body></html>",NULL
Citroen,3206,7359,"6490QT,6490QV,HVRM97,NWKS63","<html><head></head><body><p>Aftermarket Citroen 2 Button Flip Remote Key with PCF7941 ID46 Transponder Chip</p>

<p>Lock and unlock buttons</p>

<p>Frequency: 433Mhz</p>

<p>Sticker Number:&nbsp;<s>746894 Delphi</s></p>

<p>Superseded to:<br>
038436 JCAE ED31</p>

<p>Comes fitted with HU83 key blade ({PEB8s})</p>

<p>For cutting see {CUT2}<br>
For remote case see {PERC5}<br>
For battery see {CR1620}<br>
For replacement buttons see {EPRB17}<br>
<em>To our knowledge this is the latest button for this remote. 3D Group will not be responsible for problems arising from ill fitment</em></p>

<p>Programming:<br>
Immobiliser: Diagnostically<br>
Remote: Re-sync after programming the&nbsp;immobiliser</p>



<p><em><strong>NOTE:<br>
CITROEN C4 PICASSO<br>
BUILT FROM RPO NUMBER 12412 EXCEPT VEHICLES WITH HEADLIGHT ILLUMINATION FROM PLIP</strong></em></p>

</body></html>",Y
NULL,3207,7360,"6490A2,L25298,AKK268,AKK268,NWKS59","<html><head></head><body><p>Aftermarket Citroen 3 Button CAN Flip Remote&nbsp;Key with PCF7941 ID46 T14 Transponder Chip. Lock, Unlock and&nbsp;Light Buttons</p>

<p>Frequency: 433Mhz</p>

<p>Sticker on Side: 662269 Delphi</p>

<p>Comes fitted with HU83 key blade ({PEB8s})</p>

<p>For key cutting see {CUT2}<br>
For remote case see {CTRC8}<br>
For battery see {CR1620}<br>
For replacement buttons see {EPRB13}<br>
<em>To our knowledge this is the latest button for this remote. 3D Group will not be responsible for problems arising from ill fitment</em></p>

<p>Programming:<br>
Immobiliser: Diagnostically<br>
Remote: Re-sync after programming the immobiliser.</p>



<p><em><strong>NOTE:<br>
CITROEN C4 PICASSO<br>
BUILT FROM START OF PRODUCTION UNTIL RPO No 12411<br>
CITROEN C4 GRAND PICASSO<br>
BUILT FROM START OF PRODUCTION UNTIL RPO No 12411<br>
CITROEN C5 X7 MODEL<br>
EXCEPT WITH MOTORISED TAILGATE</strong></em></p>

</body></html>",Y
NULL,3208,7361,"6554XF,L25419","<html><head></head><body><p>Aftermarket Peugeot 3 Button Flip Remote with PCF7941 ID46 Transponder Chip. Lock, Unlock and Rear Door Buttons</p>

<p>Frequency:</p>

<p>Sticker Number: 014599 Delphi</p>

<p>Comes fitted with HU83 key blade ({PEB8s})</p>

<p>For key cutting see {CUT2}<br>
For remote case see {CTRC10}<br>
For battery see {CR1620}<br>
For replacement buttons see {EPRB13}<br>
<em>To our knowledge this is the latest button for this remote. 3D Group will not be responsible for problems arising from ill fitment</em></p>

<p>Programming:<br>
Immobiliser: Diagnostically<br>
Remote: Re-sync after immobiliser</p>



<p><strong><em>NOTE:<br>
PEUGEOT EXPERT CAN<br>
CAN ASSEMBLY PANELLED VANS UNTIL RPO No 11829<br>
CAN ASSEMBLY VAN WITH SIDE WINDOW UNTIL RPO No 11829</em></strong></p>

</body></html>",NULL
NULL,3209,7362,"6490S0,6490LQ,6490S1","<html><head></head><body><p>Aftermarket Peugeot&nbsp;3 Button&nbsp;CAN Flip&nbsp;Remote with PCF7941A ID46 Transponder Chip. Lock, Unlock and Boot Buttons</p>

<p>Frequency: 434Mhz</p>

<p>Sticker Number: JCAE ED18 654416</p>

<p>Comes&nbsp;fitted with&nbsp;HU83 key blade ({PEB8s})</p>

<p>For key cutting see {CUT2}<br>
For remote case see {PERC7}<br>
For battery see {CR1620}<br>
For replacement buttons see {EPRB17}<br>
<em>To our knowledge this is the latest button for this remote. 3D Group will not be responsible for problems arising from ill fitment</em></p>

<p>Programming:<br>
Immobiliser: Diagnostically<br>
Remote: Re-sync after immobiliser</p>



<p><strong><em>NOTE:<br>
PEUGEOT 308 ESTATE WITH LEISURE AND OPENING TAILGATE WINDOW SYSTEM<br>
FROM RPO No 11558 UNTIL RPO No 12165<br>
EXCEPT COUPE CABRIOLET 2 DOOR MODEL<br>
EXCEPT OPENING HATCHBACK MODELS</em></strong></p>

</body></html>",NULL
Peugeot,3210,7363,,<html><head></head><body></body></html>,NULL
NULL,3211,7364,"6490AF,6490AG,L25329,AKK341","<html><head></head><body><p>Aftermarket Peugeot 3 Button Flip Remote with PCF7941 ID46 Transponder Chip. Lock, Unlock and Rear Door Button</p>

<p>Frequency: 433Mhz</p>

<p>Sticker Number: 187313 Delphi</p>

<p>Comes fitted with HU83 key blade ({PEB8s})</p>

<p>For key cutting see {CUT2}<br>
For remote case see {CTRC10}<br>
For battery see {CR1620}<br>
For replacement buttons see {EPRB13}<br>
<em>To our knowledge this is the latest button for this remote. 3D Group will not be responsible for problems arising from ill fitment</em></p>

<p>Programming:<br>
Immobiliser: Diagnostically<br>
Remote: Re-sync after immobiliser</p>



<p><strong><em>NOTE:<br>
PEUGEOT EXPERT CAN<br>
CAN ASSEMBLY PANELLED VANS&nbsp;FROM RPO No 11830<br>
CAN ASSEMBLY VAN WITH SIDE WINDOW&nbsp;FROM RPO No 11830</em></strong></p>

</body></html>",NULL
NULL,3212,7365,6554SG,"<html><head></head><body><p>Aftermarket Peugeot 2 Button CAN Flip Remote with PCF7941 ID46 Transponder Chip. Lock and Unlock Buttons</p>

<p>Frequency: 433Mhz</p>

<p>Sticker Number: 014596 Delphi</p>

<p>Comes fitted with HU83 key blade ({PEB8s})</p>

<p>For key cutting see {CUT2}<br>
For battery see {CR1620}<br>
For replacement buttons see {EPRB17}<br>
<em>To our knowledge this is the latest button for this remote. 3D Group will not be responsible for problems arising from ill fitment</em></p>

<p>Programming:<br>
Immobiliser: Diagnostically<br>
Remote: Re-sync after programming the immobiliser</p>



<p><strong><em>NOTE:<br>
PEUGEOT 807&nbsp;MODEL BUILT FROM CHANGE OF MODEL AROUND 2006 UNTIL RPO No 11826 WITHOUT MOTORIZED ELECTRIC SIDE DOOR.<br>
PEUGEOT EXPERT&nbsp;3 MODEL<br>
BUILT FROM CHANGE OF MODEL AROUND 2006 UNTIL RPO No 11829 WINDOW VAN WITH CAN CAN ASSEMBLY</em></strong></p>

</body></html>",NULL
Peugeot,3213,7366,,<html><head></head><body></body></html>,NULL
Citroen,3214,7367,,<html><head></head><body></body></html>,NULL
NULL,3215,7368,,"<html><head></head><body><p>Aftermarket Citroen&nbsp;2 Button CAN Flip Remote with PCF7941 ID46 Transponder&nbsp;Chip. Lock, and Unlock Buttons</p>

<p>Frequency: 433Mhz</p>

<p>Sticker Number: 014594 Delphi</p>

<p>Comes fitted with HU83 key blade ({PEB8s})</p>

<p>For key cutting see {CUT2}<br>
For battery see {CR1620}<br>
For replacement buttons see {EPRB13}<br>
<em>To our knowledge this is the latest button for this remote. 3D Group will not be responsible for problems arising from ill fitment</em></p>

<p>Programming:<br>
Immobiliser: Diagnostically<br>
Remote: Re-sync after programming the immobiliser</p>



<p><strong><em>NOTE:<br>
FIAT SCUDO&nbsp;WINDOW VAN MODEL<br>
BUILT FROM CHANGE OF MODEL AROUND 2006 UNTIL AROUND 2009 ON PANELLED VAN WITH CAN CAN ASSEMBLY</em></strong></p>

</body></html>",NULL
NULL,3216,7377,"6490C9,L25322,AKK328","<html><head></head><body><p>Aftermarket Peugeot 3 Button CAN Flip Remote with&nbsp;<s>PCF7961</s>&nbsp;PCF7941&nbsp;ID46 Transponder Chip. Lock, Unlock and Rear Door Button</p>

<p>Frequency: 434Mhz</p>

<p>Sticker Number: JCAE ED15 633345<br>
Superseded to<br>
187313 Delphi</p>

<p>Comes&nbsp;fitted with&nbsp;VA2 key blade ({PEB6c})</p>

<p>For key cutting see {CUT2}<br>
For remote case see {PERC6} or {CTRC9}<br>
For battery see {CR1620}<br>
For replacement buttons see {EPRB17}<br>
<em>To our knowledge this is the latest button for this remote. 3D Group will not be responsible for problems arising from ill fitment</em></p>

<p><strong>NOTE: For remote case see {PERC6} (but with a boot release instead of back door release button)</strong></p>

<p>Programming:<br>
Immobiliser: Diagnostically<br>
Remote: Re-sync after immobiliser</p>



<p><strong><em>NOTE:<br>
PEUGEOT PARTNER CAN<br>
CAN SYSTEMS ONLY WITH REAR DOOR CONTROL</em></strong></p>

</body></html>",Y
NULL,3217,7378,66125A56074,"<html><head></head><body><p>OEM BMW 4 Button Smart Remote Pre-Coded to VIN, Ready for Programming. Lock, Unlock, Boot and Panic Buttons</p>

<p>For battery see {CR2032}<br>
For emergency key blade see {BMB9DE}</p>

<p>Programming:<br>
Immobiliser: Pre-programmed<br>
Remote: Manual re-sync required</p>



<p>&nbsp;</p>

</body></html>",NULL
NULL,3218,7380,LR174521,"<html><head></head><body><p>OEM Landrover&nbsp;BCM for Range Rover Evoque R-Dynamic&nbsp;</p>



<p>&nbsp;</p>

</body></html>",NULL
NULL,3219,7381,A2239051713,"<html><head></head><body><p>OEM Mercedes Smart Remote for Mercedes SL</p>

<p>Frequency: 433Mhz</p>

<p>For emergency blade see {MEB12DE}</p>


</body></html>",NULL
NULL,3220,7382,A0997662600,"<html><head></head><body><p>OEM Mercedes Emergency Key Blade</p>



<p>&nbsp;</p>

</body></html>",NULL
NULL,3221,7383,8990448L01,"<html><head></head><body><p>OEM Lexus&nbsp;Remote</p>

<p>Frequency:&nbsp;</p>



<p>&nbsp;</p>

</body></html>",NULL
NULL,3222,7384,A63,"<html><head></head><body><p>OEM BMW Smart Remote</p>

<p>For emergency key blade see {BMB10DE}</p>


</body></html>",NULL
NULL,3223,7385,51215A65D30,"<html><head></head><body><p>OEM BMW Emergency Key Blade</p>


</body></html>",NULL
NULL,3224,7386,95440AT100,"<html><head></head><body><p>Kia 3 Button Smart Remote With NCF29A1M 128-bit HITAG AES ID4A Transponder Chip. Lock, Unlock and Boot Buttons</p>

<p>Frequency: 433MHz</p>

<p>For battery see {CR2032}<br>
For emergency key blade see {KIB42}</p>

</body></html>",NULL
NULL,3225,7389,"95440J7600,J7600","<html><head></head><body><p>OEM Ceed 3 Button Smart Remote Circuit Board with NCF29 HiTag AES Transponder Chip in an Aftermarket Case. Lock, Unlock and Boot Buttons. Emergency Blade Included</p>

<p>Frequency: 433MHz</p>

<p>For battery see {CR2032}</p>

<p>Programming:<br>
Remote: Diagnostically<br>
Immobiliser: Diagnostically with PIN code</p>



<p>&nbsp;</p>

</body></html>",NULL
NULL,3226,7390,"35118T7S315,35118T7S316","<html><head></head><body><p>Aftermarket&nbsp;Honda 3 Button Remote Key&nbsp;</p>

<p>Frequency: 433Mhz</p>

<p>Comes with HON66 key blade</p>

<p>For key cutting see {CUT2}<br>
For battery see {CR2032}</p>

<p>Programming:<br>
Immobiliser: Diagnostically<br>
Remote: With Immobiliser</p>


</body></html>",NULL
NULL,3227,7391,35118T7SE00,"<html><head></head><body><p>Aftermarket Honda 2 Button Flip Remote with ID52 Transponder Chip. Lock and Unlock Buttons</p>

<p>Frequency: 433MHz</p>

<p>Print on Remote:&nbsp;HL1K6-3T</p>



<p>&nbsp;</p>

</body></html>",NULL
NULL,3228,7392,"04721TGGG01,04721TLBG27","<html><head></head><body><p>KD Made Aftermarket Honda 3 Button Smart Remote. Lock, Unlock and 3rd option&nbsp;Buttons<br>
**Please note, the 3rd button may differ in apperance to the original but will function the same</p>

<p>Includes Blade</p>

<p>Frequency: 433MHz</p>

<p>For key blade see {DIYB21}<br>
For battery see {CR2032}</p>

<p>Programming:<br>
Immobiliser: Diagnostically<br>
Remote: With transponder</p>



<p>&nbsp;</p>

</body></html>",NULL
NULL,3229,7393,98391055ZD,"<html><head></head><body><p>OEM Vauxhall 3&nbsp;Button Smart Remote with ID4A Transponder Chip.&nbsp;Lock, Unlock and Light Buttons</p>

<p>Frequency: 433MHz</p>

<p>For battery see {CR2032}<br>
For emergency key blade see {CTB7} or {CTB7c}</p>



<p>&nbsp;</p>

</body></html>",NULL
NULL,3230,7394,285E35RF0C,"<html><head></head><body><p>OEM&nbsp;Nissan&nbsp;2 Button Smart Remote with PCF7953 ID46ex Transponder Chip. Lock and Unlock&nbsp;Buttons</p>

<p>Frequency: 433Mhz</p>

<p>For key blade see {NB6} or {NB6c}<br>
For battery see {CR2032}</p>

<p>Programming:<br>
Immobiliser: Diagnostically<br>
Remote: Automatically with Immobiliser</p>



<p>&nbsp;</p>

</body></html>",NULL
NULL,3231,7396,,"<html><head></head><body>
</body></html>",NULL
NULL,3232,7397,1K0905849,"<html><head></head><body>

<p>&nbsp;</p>

</body></html>",NULL
NULL,3233,7398,"H8300,95440H8300","<html><head></head><body><p>Kia 3 Button Smart Remote &nbsp;Lock, Unlock and Boot Buttons</p>

<p>Frequency: 433MHz</p>

<p>For battery see {CR2032}<br>
For emergency key blade see {KIB45}</p>

</body></html>",NULL
NULL,3234,7399,81999H8310,"<html><head></head><body><p>OEM Kia Emergency Key Blade</p>



<p>&nbsp;</p>

</body></html>",NULL
Mazda,3235,7402,,"<html><head></head><body><p>Aftermarket Mazda&nbsp;4 Button&nbsp;Smart Remote Case. Lock, Unlock, Boot and Alarm Sensor Buttons. Emergency Key Blade Included ({MAB5c})</p>

<p>For key blade see {MAB3} or {MAB3c} (with ID63 transponder) - {TP4}), or {MAB5} or {MAB5c}<br>
For batteries see {CR2025}</p>

<p>Cross Reference:<br>
3D Group: MARC9</p>

</body></html>",NULL
NULL,3236,7403,,"<html><head></head><body><p>OEM Ford Drivers Door Lock Barrel</p>


</body></html>",NULL
NULL,3237,7404,"805673071R,998101619R,998108016R,805654613R,805672419R","<html><head></head><body><p>OEM&nbsp;Dacia 2 Button&nbsp;PCF7961M (PCF7939 on some machines)&nbsp;ID46ex Transponder Chip without Screw. No logo on case with Lock and Unlock Buttons</p>

<p>Frequency: 433Mhz</p>

<p>For key blade see {REB10c}<br>
For screw see {PRP6}<br>
For battery see {CR2016}<br>
For case see {RERC3}</p>

<p>Programming:<br>
Immobiliser: Diagnostically<br>
Remote: Automatically with immobiliser</p>


</body></html>",NULL
